,url,agent,agentNumber,amenities,baths,beds,currency,description,features,garage,imgUrls,listingType,price,priceChange,priceDiff,priceStatus,pricingCriteria,propertyId,propertyTitle,size,city,neighbourhood
95,https://www.ethiopianproperties.com/property/reasonably-priced-house-for-rent-in-top-view-addis-ababa/,Agent Admin,+251-911-088-114,[],2.5,3.0,USD,"3 bedrooms, 2.5 bathrooms, 1 study 
Fully furnished house
Well maintained 
Great view
Nice balconies 
Good natural lights","['2 Stories', 'Asphalted access roads', 'basement', 'fitted wardrobes', 'Furnished', 'Laundry Room', 'Parquet Floor', 'Water pump', 'Water tank']",1.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2020/12/48FFA7F4-941F-4D01-B5B0-DF4F2E95095F-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/F242197F-09AB-42F1-8C9B-BB5DF6BAB946-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/355B9DBF-C442-4925-BEBC-9DC1609F41CE-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/DBB17F6D-9E95-4F91-B746-28736CEEE68F-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/0E708BA9-1232-4FB4-8413-1F0D7E8B5C89-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/3ED00D84-8DC7-43B1-8158-22D7DC207184-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/CED490FF-070A-4045-8E0A-E4564246BDB8-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/FCAAA2C1-0379-45DA-AF11-50ECF52B9126-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/83A66B10-C629-4A08-8119-91A9E61509D7-scaled.jpeg']",For Rent,1200.0,False,0.0,,,1596,Reasonably Priced House for Rent In Top View Addis Ababa,,Addis Ababa,Top View
96,https://www.ethiopianproperties.com/property/beautiful-bungalow-house-for-rent-near-ics/,Agent Admin,+251-911-088-114,[],3.0,5.0,USD,"5 bedrooms, 3 bathrooms 
Solidly built and well maintained 
Beautiful veranda with garden 
Big compound with plenty of parking 
Big private garden 
Paved compound 
Good natural lights 
6 service rooms
Basement, which is in good condition and well lit (several multipurpose rooms)
Situated in a pleasant surroundings 
Rent is negotiable","['3 Phase electric meter', 'Asphalted access roads', 'basement', 'Fire Place', 'fitted wardrobes', 'Laundry Room', 'Lawn', 'Parquet Floor', 'Water pump', 'Water tank']",2.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2020/12/548AD08D-E6A1-408F-954B-12682A8A94C8-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/A2549EA1-70FA-4A15-8AD4-60F7F14DCA02-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/625FED7B-A415-4C7B-BE8F-8323F42A19F7-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/1F34C575-A62B-434D-A0D5-B3B149A3923C-scaled.jpeg']",For Rent,17000.0,False,0.0,,,1593,Beautiful Bungalow House for Rent Near ICS,3000Sq M,Addis Ababa,Bole
97,https://www.ethiopianproperties.com/property/luxurious-house-with-swimming-pool/,Agent Admin,+251-911-088-114,[],8.0,6.0,USD,"Beautifully finished luxurious house in prime location in Old Airport 
Top Floor – One Big Master-Bedroom with its own sitting area, walking closet and bathroom+ Four other bedrooms each with its own bathroom
Mezzanine Floor – Two separate Family Rooms, one with terrace+ Bathroom + 2 Study/Office Rooms+ One Guest room with bathroom
Ground Floor – Big Living and Dinning Room with Modern Kitchen+ another Sitting Room+ Game Room+ Steam & Sauna Room+ Jacuzzi Room+ Two bathrooms + Two shower Rooms+ Swimming Pool+ Two Laundry Rooms
Basement Floor:
        – Modern Kichen
        – Traditional Kichen
        – Gymnasium
        – Two Maids’ Rooms With bathroom
        – Two Guest Rooms with Bathroom
        – Two Sitting Rooms
        – One entertainment Room
        – Two Store Rooms
        – One Data Room
Amenities
         – Two Guardhouses with bathroom
         – Automatic Generator
         – Central Heater
         – Security Camera Line Installed
         – Data Lines Installed 
         – 3 Phase Circuit Barker","['3 Phase electric meter', '3 stories', 'Asphalted access roads', 'basement', 'Fire Place', 'fitted wardrobes', 'generator', 'gym', 'Home Theater', 'Jacuzzi', 'Laundry Room', 'Lawn', 'Parquet Floor', 'Steam and sauna bath', 'Swimming Pool', 'walk-in closet', 'Water pump', 'Water tank', 'Wifi']",10.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2020/12/78EDE752-88FB-4997-A579-ADBAF1BC1CFF-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/5F4579DD-66B4-4D8A-94D8-C636AD870727-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/EBFE543A-DCDA-48E2-AD12-492437F1A9FD-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/8D10D806-3E1B-45D0-8092-759AF204C9A2-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/6293197D-8180-4814-BA96-AE0BEEB3E32C-scaled.jpeg']",For Rent,23500.0,False,0.0,,,1594,Luxurious House with Swimming Pool,1200Sq M,Addis Ababa,Old Airport
98,https://www.ethiopianproperties.com/property/luxurious-villa-in-a-quiet-gated-community/,Agent Admin,+251-911-088-114,[],8.0,6.0,USD,"2000m2 compound with 2 gates 
6 bedrooms, 8 bathrooms
Superb finishing 
Good natural lights 
Swimming pool
Great garden 
4 kitchens
3 service rooms
3 living room (100 m2 each) 
20+ car parking space 
Call for price","['3 Phase electric meter', '3 stories', 'Asphalted access roads', 'Fire Place', 'fitted wardrobes', 'Gated Community', 'Jacuzzi', 'Laundry Room', 'Lawn', 'Parquet Floor', 'Swimming Pool', 'walk-in closet', 'Water pump', 'Water tank']",4.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2020/12/FA7CD5EF-49F7-4621-B019-B449AC47FEED.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/13BF6F08-D709-43BB-AD16-EC5744792974.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/2F28E7F5-2D48-4D9E-B01C-16831D083574.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/DE75D6E7-A911-40D6-A6F2-8FA27F61FFFE.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/D03FFB8D-732B-4FD0-8746-E014BE29603A.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/8EF6C9EA-B8F6-42D4-96BC-8750E1BD1700.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/74EE431E-3FEC-42A0-ABEF-6E146BC052DF.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/F50163D5-1CCD-40BA-A944-690BEA565C4C.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/19E23803-75DE-4A51-BF08-DC85F9F80965.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/DF60AE8C-0D91-4D4C-BDF9-6EA3561B00D2.jpeg']",For Rent,1.0,False,0.0,,,1592,Luxurious Villa in A Quiet Gated Community,2000Sq M,Addis Ababa,Bole
99,https://www.ethiopianproperties.com/property/2-bedroom-furnished-apartment-for-rent-in-bole-2/,Agent Admin,+251-911-088-114,[],2.0,2.0,USD,"Clean and well maintained 
Currently semi-furnished 
But more furniture can be provided 
Great location 
24/7 security 
Backup generator 
Reasonably priced only 45,000 Birr per month","['Asphalted access roads', 'basement', 'Ceramic floors', 'fitted wardrobes', 'Furnished', 'Gated Community', 'generator', 'Laundry Room', 'Water pump', 'Water tank', 'Wifi']",1.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2020/12/FEA1C3DF-9989-4894-80AF-F398D0C6E6CD-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/5C9D6686-636E-4105-B0EF-72EAD49B43AE-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/EF609BAA-71AC-40A2-A72E-920127D51276-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/71A7B257-5C9B-4E0B-B76F-1E164E0FB02F-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/888AEEC5-F7B9-46E0-9636-3E1B7A61CE7C-scaled.jpeg']",For Rent,1200.0,False,0.0,,,1612,2 Bedroom Furnished Apartment for Rent in Bole,,Addis Ababa,Bole
100,https://www.ethiopianproperties.com/property/one-bedroom-furnished-apartment-for-rent/,Agent Admin,+251-911-088-114,[],1.0,1.0,USD,"Conveniently located between Bole and Cazanchis 
Well maintained and professionally managed 
Beautiful hard wood floors 
Quiet and peaceful area 
Backup generator 
24/7 security","['Asphalted access roads', 'fitted wardrobes', 'Furnished', 'Gated Community', 'generator', 'Laundry Room', 'Parquet Floor', 'Water pump', 'Water tank']",1.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2020/12/E34BB0CF-BAC7-4696-9FC1-EE25F897FDE3-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/E6505793-908B-400B-9BDD-A56C90E535AF-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/3F14C745-8CA8-46E5-9452-B7A6EDCB439C-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/BD42B663-9044-4FCA-A36E-9181AA46A1A2-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/830A7A39-087E-488A-B613-75F5BBFDAC65-scaled.jpeg']",For Rent,1400.0,False,0.0,,,1611,One Bedroom Furnished Apartment for Rent,,Addis Ababa,Bole
101,https://www.ethiopianproperties.com/property/world-class-apartment-with-swimming-pool/,Agent Admin,+251-911-088-114,[],3.5,3.0,USD,"Brand new, well designed and superbly finished apartment 
Built by a reputable and experienced developer with proven track record 
Only 18 units in the building 
Only 2 units per floor 
24/7 professional management 
Private compound with controlled access 
2 and 3 Bedroom units each with attached maid’s quarter 
Additional amenities: spa, gym, clubhouse, swimming pool 
Convenient and accessible location 
Call for price or to arrange a viewing 
 Note: can be furnished upon request","['Asphalted access roads', 'Ceramic floors', 'fitted wardrobes', 'Gated Community', 'generator', 'gym', 'Laundry Room', 'Lawn', 'Steam and sauna bath', 'Swimming Pool', 'walk-in closet', 'Water pump', 'Water tank', 'Wifi']",2.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2020/12/56CEE29A-A6CA-4BE0-B18A-B4328A4685EC-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/80C7FF29-EC0B-4E0D-AFF8-C8278E258E53-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/8DF7F5A8-44EA-4277-BED3-BDA68DAD286B-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/88CDEA88-3DAC-4784-9109-708C67431092-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/74E03DA4-F2F3-4676-8044-DEB6831EE47F-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/211DB1FB-9F16-4050-BD93-639088586CB4-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/29D22633-E034-47B4-B256-B609FA4685B1-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/A16BC298-48CF-46C6-842B-96BABF3D7360-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/16C395D8-CD1B-46AF-8495-63F26DF5A6F3-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/E6779C0F-2AE3-476F-9846-069BC3CC6F78-scaled.jpeg']",For Rent,1.0,False,0.0,,,1590,World-class Apartment with Swimming Pool,,Addis Ababa,Old Airport
102,https://www.ethiopianproperties.com/property/apartments-for-rent/,Agent Admin,+251-911-088-114,[],1.0,2.0,USD,"APARTMENTS FOR RENT!!
Ethio-China Cooperation Avenue (Wello Sefer)
Addis Ababa
Apartments 502 (5th floor) and 602 (6th floor):
    • 2 bedrooms, 2 bathrooms
    • 210 square meters or 2260 sq feet
    • Furnished (option not furnished)
    • Utilities (electricity and water), one parking spot included
    • Generator and constant water supply
    • Security provided
    • 2300 USD (or 85,100 Birr) a month (negotiable)
    • One or two year contract
    • Beautiful view of the Bole area;  Must see!
    • Payment is twice a year","['Asphalted access roads', 'generator', 'Water tank']",1.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2020/12/9C41D608-2A6A-4636-88DB-CE34A7C7FC90.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/C67F575B-E61D-4AC1-9CAD-297889355699.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/E60B5059-389C-4916-8E90-098C652E74EF.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/3AC2D260-7B8F-4631-9F38-D37246124197.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/97E588DD-663B-4F78-B092-9B88D1F00446.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/A6420F0D-68D5-4098-AB0B-3DF8418CBA21.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/82EC4AD6-FC7C-4F2B-A128-5376CC16AF9D.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/1A0CEDB7-6594-4FB2-98FC-C9677632DBE7.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/A9C7A2F8-7B0A-48FB-A460-CEB48ADE3485.jpeg']",For Rent,2300.0,False,0.0,,,1619,APARTMENTS FOR RENT!!,210Sq M,Addis Ababa,Kirkos/Cherkos
103,https://www.ethiopianproperties.com/property/warehouse-for-lease-in-addis-ababa/,Agent Admin,+251-911-088-114,[],,,USD,"Warehouse size – 1500 Sq M
Open Space – 500 Sq M
Perimeter walls made of stone 
Small office space 
Good supply of power and water
Ceiling height: 7.5 Meters 
Only 100 meters from the main road 
Warehouse door size: 8 m X 5 m 
270,000birr Inc.Vat 
Great location 
Two gates 
Easy for trucks to enter and exit the premises 
For storage purposes 
Rent has been reduced significantly","['3 Phase electric meter', 'Asphalted access roads', 'Water tank']",,"['https://www.ethiopianproperties.com/wp-content/uploads/2021/01/6CDF703C-25E9-4897-999D-18B4F8334EC3.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/1E6D2FEF-3A82-4F02-AC71-F7F1F7168A14.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/DDCD1021-76A8-4411-83FF-B6ED7727C2B1.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/91213234-CC5D-4E30-B909-1EC866EDD313.jpeg']",For Rent,6900.0,False,0.0,,,1632,Warehouse for Lease in Addis Ababa,1500Sq M,Addis Ababa,
104,https://www.ethiopianproperties.com/property/g1-house-for-sale-in-bole/,Agent Admin,+251-911-088-114,[],2.5,4.0,USD,"ግ +1 ቪላ
ቦሌ ጉምሩክ አካባቢ
2,100 ዶላር ተከራይቶ የነበረ
(እስከ 2,500 ዶላር ይከራያል)
330ካሬ ሜትር
ሰፊ ሳሎን
4መኝታ ክፍሎች
2 መታጠቢያ ክፍሎች
1 ለቢሮ የሚሆን ክፍል(ግራውንድ ላይ)
የእንግዳ መታጠቢያ ክፍል
4 ሰርቪስ ክፍሎች
ላውንደሪ ክፍል
የጥበቃ ቤት
ዋጋ – 26ሚሊየን 
ትንሽ ድርድር አለው!
ለበለጠ መረጃ
+251911088114","['2 Stories', '3 Phase electric meter', 'Asphalted access roads', 'fitted wardrobes', 'Laundry Room', 'Parquet Floor', 'Water pump', 'Water tank']",2.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2020/12/A3F65322-2751-414A-9824-03FB7C386CD0-1.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/2B2DB7DB-7887-4D08-926A-79D1EA972AEC.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/2B108C0F-FDF0-4485-83A2-4F9ED3E1F761.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/1E467FF9-4990-4AEC-80F4-9CD9AB01E38B.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/DEE37A8C-1D2E-4B02-9918-712C57BF6FAB.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/533D668A-40C5-451E-B6E0-05A8BED9D731.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/CE4CA0F2-5C05-480C-A30D-2AB5C2EE4CEB.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/AD7AF2A4-B182-42BD-9162-0D3BCFB47869.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/D2F10DF7-4D5D-4460-B249-A8AA04B2463D.jpeg']",For Rent,26000000.0,False,0.0,,Birr,1618,G+1 House for Sale in Bole,330Sq M,Addis Ababa,Bole
105,https://www.ethiopianproperties.com/property/furnished-2-bedroom-apartment-for-rent-in-bole/,Agent Admin,+251-911-088-114,[],2.0,2.0,USD,"Brand new apartment 
Superior finishing done by European workforce 
2 bedrooms, 2 bathrooms 
Laundry room 
Storage room 
Balconies 
Good natural lights 
Gym
Clubhouse (with kitchen + sitting area)
Terrace with wonderful view (with outdoor furniture) 
Parking spot in the basement","['Asphalted access roads', 'basement', 'Emergency Exit', 'Fire Alarm', 'fitted wardrobes', 'Furnished', 'generator', 'gym', 'Laundry Room', 'Parquet Floor', 'Water pump', 'Water tank']",1.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2020/12/3CDBF281-9704-4F4A-BDEC-801BAB79B985-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/84FED923-2BA4-4A21-8621-29E8DFB58538-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/9B9A554D-1EDF-461E-8ED2-F121218CAE9A-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/5954AE0A-49C2-4713-80FD-3F27FBF1285A-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/D1286670-D0C2-4048-8D98-04D3E346D468-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/150B4B86-8999-4CD9-9DEE-334FBF8B27F6-scaled.jpeg']",For Rent,2500.0,False,0.0,,,1610,Furnished 2 Bedroom Apartment for Rent in Bole,,Addis Ababa,Bole
106,https://www.ethiopianproperties.com/property/250-sq-m-apartment-for-lease-in-bole/,Agent Admin,+251-911-088-114,[],3.0,3.0,USD,"Superbly finished 
Spacious apartment 
Good natural light 
Convenient location 
2 minuets walk from Bole road 
Reasonably priced 
Maid’s room with its own bathroom 
Allocated parking for one car 
24/7 security 
Backup generator","['Asphalted access roads', 'basement', 'fitted wardrobes', 'generator', 'Laundry Room', 'Parquet Floor', 'Water pump', 'Water tank']",1.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2020/12/7398B8FB-F7E6-4047-91F1-12251C43CC57-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/8D4010F1-726B-4BA2-B12A-997400D558C4-scaled.jpeg']",For Rent,2500.0,False,0.0,,,1609,250 Sq M Apartment for Lease in Bole,250Sq M,Addis Ababa,Bole
107,https://www.ethiopianproperties.com/property/1-bedroom-furnished-apartment-for-rent-in-addis-ababa/,Agent Admin,+251-911-088-114,[],1.0,1.0,USD,"Fully furnished 
Spacious apartment 
Convenient location 
3 minuets from Bole road 
Free WiFi 
No charge for utilities 
Backup generator 
One allocated parking space","['Asphalted access roads', 'Ceramic floors', 'fitted wardrobes', 'Furnished', 'Gated Community', 'generator', 'Laundry Room', 'Water pump', 'Water tank', 'Wifi']",1.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2020/12/1EE42086-5D9E-4DB0-9A46-A72BD7FB5783-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/5D1E6653-16D6-4952-A9AB-4992FA1E370E-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/1C60940C-8B8F-4B2A-885E-EBBC0902D66A-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/97445EF6-B3D4-45F8-8BF4-52D63FE32D03-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/DFF4D3C2-383E-4DE6-9430-0E93BAC74BD1-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2020/12/8C6FD483-F64C-4D26-A19E-5F5695F90FF4-scaled.jpeg']",For Rent,1000.0,False,0.0,,,1608,1 Bedroom Furnished Apartment for Rent in Addis Ababa,,Addis Ababa,Bole
108,https://www.ethiopianproperties.com/property/luxury-apartments-for-sale-in-bole/,Agent Admin,+251-911-088-114,[],3.0,3.0,USD,"Nearly finished 
Total area of land – 665
Built up area of the building – 550 
1 basement + ground +9 + terrace 
Exclusively residential building 
Only 3 Apartments per floor 
182 Square meter Apartments 
Only 27 Apartment units 
Sufficient parking 
Walking distance to great amenities 
Near Atlas Hotel 
Bank loan available: 50/50 for local buyers and 30/70 for diaspora buyers 
Call for price or to arrange a visit","['Asphalted access roads', 'basement', 'Ceramic floors', 'Emergency Exit', 'fitted wardrobes', 'generator', 'gym', 'Laundry Room', 'Water pump', 'Water tank', 'Wifi']",1.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2021/01/8E42FFE4-FAE5-43AD-A098-BF6477C3F248.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/6D42851B-79D8-471E-A584-2CD8F2DE8D10.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/F1408AB6-E5E6-455D-8512-F9EF2AC2D1CF.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/74D1ED5F-D9E1-4D53-A5B3-8BE6A743F3DA.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/FCE8E76B-1A7C-4AED-984B-666AA7D0442E.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/93BE7DB8-2411-4AE1-87D4-625DBF9D3C8E.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/3A5F3EA6-0D6D-480B-A834-FF5F2260C730.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/06D8D4A0-E617-441D-AF32-61578B2E2651.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/7BFF2D26-19C7-4BF1-9B9F-465885043FD4.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/EB57A236-D9B0-4A06-87EE-B628768BB066.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/2351446A-ED12-4BE4-BB43-033B6A473697.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/CE5102F5-775B-49AB-B4B0-1988F5103085.jpeg']",For Sale,1.0,False,0.0,,,1630,Luxury Apartments for Sale in Bole,182Sq M,Addis Ababa,Bole
109,https://www.ethiopianproperties.com/property/nearly-finished-hotel-building-for-lease-in-hayahulet/,Agent Admin,+251-911-088-114,[],36.0,16.0,USD,"Ground floor: kitchen, lobby, restaurant, etc. 
36 rooms each with balconies (9 units per floor) 
Top floor: multipurpose space with meeting venue, steam & sauna and the likes 
Emergency exit
Elevator 
Convenient location 
Lot size: 500 Sq M","['3 Phase electric meter', 'Asphalted access roads', 'Ceramic floors', 'Emergency Exit']",,"['https://www.ethiopianproperties.com/wp-content/uploads/2021/01/F8070E21-914F-492A-B19F-6D06A47225D1-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/078EC77D-B063-4EA0-9798-CF46A11BACC4-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/987E612E-5C61-465F-A058-894BC51FA4B3-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/9D630874-C302-4C0B-8E81-591096F738A2.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/2786C733-659B-4A19-B5E7-FB26B9768112-scaled.jpeg']",For Rent,1.0,False,0.0,,,1631,Nearly Finished Hotel Building for Lease in Hayahulet,,Addis Ababa,Hayahulet
110,https://www.ethiopianproperties.com/property/3-bedroom-luxury-apartments-for-sale-in-cazanchis/,Agent Admin,+251-911-088-114,[],3.0,3.0,USD,"Almost finished 3 Bedroom Apartments 
Title deed is ready for each apartment unit 
Great workmanship + superior finishing 
Spacious apartments with maid’s room 
Convenient location in downtown Addis i.e. Cazanchis 
Call for price or to arrange a viewing 
Bank loan is available with flexible payment schedule 
Walking distance to great amenities 
Maid’s Bedroom with its own bathroom","['Asphalted access roads', 'basement', 'Ceramic floors', 'Emergency Exit', 'fitted wardrobes', 'generator', 'Laundry Room', 'Water pump', 'Water tank', 'Wifi']",1.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2021/01/DA87913F-352D-4056-AF22-22567E111B05-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/F5A5D4EC-6142-4414-8528-3355AE6DD065-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/CB6815FC-FC0A-40B9-8CCA-0C6A7577BD9F-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/52352AB5-2260-436E-8FFB-2DC0FA836261-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/6C5993E0-D72B-4FB9-8B16-D2A374F122D3-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/542746E9-FDD4-4CD7-AC39-7EB5A10BD791-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/FFE1779C-AE9D-4B49-AC49-0D920B65C38D-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/B8D89540-8E78-41A7-A6BA-6B93BBB40276-scaled.jpeg', 'https://www.ethiopianproperties.com/wp-content/uploads/2021/01/C745F372-C3F5-4B49-AA32-9D7CE8E93DD2-scaled.jpeg']",For Sale,1.0,False,0.0,,,1629,3 Bedroom Luxury Apartments for Sale in Cazanchis,225Sq M,Addis Ababa,Cazanchis
